"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","provenance_id_rnb","numero_rpls_logement","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_application_dpe","etiquette_dpe","etiquette_ges","type_batiment","annee_construction","periode_construction","type_installation_chauffage","type_installation_ecs","hauteur_sous_plafond","nombre_appartement","nombre_niveau_immeuble","nombre_niveau_logement","typologie_logement","appartement_non_visite","surface_habitable_immeuble","surface_habitable_logement","surface_tertiaire_immeuble","classe_inertie_batiment","classe_altitude","zone_climatique","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","adresse_complete_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","position_logement_dans_immeuble","nom_residence","complement_adresse_batiment","complement_adresse_logement","indicateur_confort_ete","protection_solaire_exterieure","logement_traversant","presence_brasseur_air","inertie_lourde","isolation_toiture","deperditions_enveloppe","deperditions_ponts_thermiques","deperditions_murs","deperditions_planchers_hauts","deperditions_planchers_bas","deperditions_portes","deperditions_baies_vitrees","deperditions_renouvellement_air","qualite_isolation_enveloppe","qualite_isolation_murs","qualite_isolation_plancher_haut_comble_amenage","qualite_isolation_plancher_haut_comble_perdu","qualite_isolation_plancher_haut_toit_terrasse","qualite_isolation_plancher bas","qualite_isolation_menuiseries","ubat_w_par_m2_k","besoin_chauffage","besoin_ecs","besoin_refroidissement","apport_interne_saison_chauffe","apport_interne_saison_froide","apport_solaire_saison_chauffe","apport_solaire_saison_froide","conso_5_usages_ep","conso_5_usages_par_m2_ep","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","conso_5 usages_ef","conso_5 usages_par_m2_ef","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","emission_ges_5_usages","emission_ges_5_usages par_m2","emission_ges_chauffage","emission_ges_ecs","emission_ges_refroidissement","emission_ges_eclairage","emission_ges_auxiliaires","type_energie_n1","conso_5 usages_ef_energie_n1","conso_chauffage_ef_energie_n1","conso_ecs_ef_energie_n1","cout_total_5_usages_energie_n1","cout_chauffage_energie_n1","cout_ecs_energie_n1","emission_ges_5_usages_energie_n1","emission_ges_chauffage_energie_n1","emission_ges_ecs_energie_n1","type_energie_n2","conso_5 usages_ef_energie_n2","conso_chauffage_ef_energie_n2","conso_ecs_ef_energie_n2","cout_total_5_usages_energie_n2","cout_chauffage_energie_n2","cout_ecs_energie_n2","emission_ges_5_usages_energie_n2","emission_ges_chauffage_energie_n2","emission_ges_ecs_energie_n2","type_energie_n3","conso_5_usages_ef_energie_n3","conso_chauffage_ef_energie_n3","conso_ecs_ef_energie_n3","cout_total_5_usages energie_n3","cout_chauffage_energie_n3","cout_ecs_energie_n3","emission_ges_5_usages_energie_n3","emission_ges_chauffage_energie_n3","emission_ges_ecs_energie_n3","cout_total_5_usages","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_energie_principale_chauffage","type_generateur_chauffage_principal","type_installation_chauffage_n1","type_emetteur_installation_chauffage_n1","configuration_installation_chauffage_n1","description_installation_chauffage_n1","conso_chauffage_installation_chauffage_n1","surface_chauffee_installation_chauffage_n1","facteur_couverture_solaire_installation_chauffage_n1","facteur_couverture_solaire_saisi_installation_chauffage_n1","type_generateur_n1_installation_n1","type_energie_generateur_n1_installation_n1","usage_generateur_n1_installation_n1","description_generateur_chauffage_n1_installation_n1","conso_chauffage_generateur_n1_installation_n1","type_generateur_n2_installation_n1","type_energie_generateur_n2_installation_n1","usage_generateur_n2_installation_n1","description_generateur_chauffage_n2_installation_n1","conso_chauffage_generateur_n2_installation_n1","type_installation_chauffage_n2","type_emetteur_installation_chauffage_n2","configuration_installation_chauffage_n2","description_installation_chauffage_n2","conso_chauffage_installation_chauffage_n2","surface_chauffee_installation_chauffage_n2","facteur_couverture_solaire_installation_chauffage_n2","facteur_couverture_solaire_saisi_installation_chauffage_n2","type_generateur_n1_installation_n2","type_energie_generateur_n1_installation_n2","usage_generateur_n1_installation_n2","description_generateur_chauffage_n1_installation_n2","conso_chauffage_generateur_n1_installation_n2","type_generateur_n2_installation_n2","type_energie_generateur_n2_installation_n2","usage_generateur_n2_installation_n2","description_generateur_chauffage_n2_installation_n2","conso_chauffage_generateur_n2_installation_n2","type_energie_principale_ecs","type_generateur_chauffage_principal_ecs","besoin_ecs_batiment","besoin_ecs_logement","type_installation_ecs_n1","configuration_installation_ecs_n1","description_installation_ecs_n1","conso_ef_installation_ecs_n1"," nombre_logements_desservis_par_installation_ecs_n1","surface_habitable_desservie_par_installation_ecs_n1","type_installation_solaire_n1","production_ecs_solaire_installation_n1","facteur_couverture_solaire_n1","facteur_couverture_solaire_saisi_n1","type_generateur_n1_ecs_n1","type_energie_generateur_n1_ecs_n1","usage_generateur_n1_ecs_n1","description_generateur_n1_ecs_n1","volume_stockage_generateur_n1_ecs_n1","cop_generateur_n1_ecs_n1","conso_ef_generateur_n1_ecs_n1","date_installation_generateur_n1_ecs_n1","type_generateur_n2_ecs_n1","type_energie_generateur_n2_ecs_n1","usage_generateur_n2_ecs_n1","description_generateur_n2_ecs_n1","volume_stockage_generateur_n2_ecs_n1","cop_generateur_n2_ecs_n1","conso_ef_generateur_n2_ecs_n1","date_installation_generateur_n2_ecs_n1","type_ventilation","surface_ventilee","ventilation_posterieure_2012","type_generateur_froid","type_energie_climatisation","periode_installation_generateur_froid","description_generateur_froid","surface_climatisee","conso_refroidissement_annuel","categorie_enr","systeme_production_electricite_origine_renouvelable","presence_production_pv","surface_totale_capteurs_pv","nombre_module","production_electricite_pv_kwhep_par_an","electricite_pv_autoconsommee"
"2676E0018053M","2026-01-05","2026-01-05","2026-01-05","2026-01-05","2036-01-04",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe maison individuelle","D","B","maison",2009,"2006-2012",,,2.5,1,2,2,,,,86.5,,"Moyenne","inférieur à 400m","H1a","6 Allée des Chataigniers 76370 Petit-Caux","6","Allée des Chataigniers","Berneval-le-Grand / Petit Caux","76370","76081",,,"76618_0605_00006",570457.39,6986007.18,0.64,"adresse non géocodée ban car aucune correspondance trouvée","6 Allée des Chataigniers","6 Allée des Chataigniers 76370 Berneval-le-Grand / Petit Caux","Berneval-le-Grand / Petit Caux",76370,,,,,"1-Bâtiment n°1-1-LogZone","moyen",1,0,0,0,1,170.1,25.3,31.5,14.1,17.2,7.7,16.4,57.9,"très bonne","bonne","bonne",,,"très bonne","bonne",0.41,6650.6,1226.4,0,2529820,0,1829678,0,15759.3,182,10462.5,4154.2,0,310.4,832.2,9436.4,109.2,6648.6,2186.4,0,163.4,438,518.7,6,407.1,142.1,0,11.3,28,"Électricité",7025.4,4237.6,2186.4,1505,908,468,516.2,334.8,142.1,"Bois – Bûches",2411,2411,0,101,101,0,0,0,0,,,,,,,,,,,1606,1009,468,0,35,94,"Électricité",,"installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage avec en appoint un insert ou poêle bois et un chauffage électrique dans la salle de bain (différent du chauffage principal)","Emission n°1",3637.5,42.7,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Generateur Effet joule",2015.8,"Poêle bûche installé installé de 2007 à 2017 avec label flamme verte","Bois – Bûches","chauffage","Cuisiniere, Foyer ferme, Poele buche, insert",1323.1,"installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage avec en appoint un insert ou poêle bois et un chauffage électrique dans la salle de bain (différent du chauffage principal)","Emission n°2",1772.5,20.6,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Generateur Effet joule",991.4,"Poêle bûche installé installé de 2007 à 2017 avec label flamme verte","Bois – Bûches","chauffage","Cuisiniere, Foyer ferme, Poele buche, insert",637.3,"Électricité",,,,"installation individuelle","Un seul système d'ECS sans solaire","ECS Electrique, Volume du ballon 200 L",2186.4,1,86.5,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs",,200,,2186.4,"2010-2014",,,,,,,,,,,0,,,,,,,"chauffage au bois",,,,,0,
"2314E3571517R","2026-01-09","2023-10-17","2023-10-17","2023-10-23","2033-10-16",,"2314E3571468U","7147C44TNBQN","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.3,"dpe appartement généré à partir des données DPE immeuble","D","D","appartement",1958,"1948-1974","mixte (collectif-individuel)","individuel",2.5,20,5,1,,0,915,57,,"Légère","inférieur à 400m","H1a","3 Rue Fontenelle 14100 Lisieux","3","Rue Fontenelle","Lisieux","14100","14366","14","28","14366_0487_00003",497584.37,6898814.67,0.74,"adresse non géocodée ban car aucune correspondance trouvée","1/3 Rue Fontenelle","1/3 Rue Fontenelle14100 Lisieux","Lisieux",14100,,,,,"1-Bâtiment n°1/3-6-0133.01_Lgt n°144",,,,,,,2799.6,897.2,246.7,422.7,56.5,0,588,588.5,"insuffisante","moyenne",,,,"bonne","moyenne",1.98,118522,21868.9,0,32337310,0,32841090,0,9912.3,173.8,7086.6,1632.8,0,68.1,133.1,9347.2,164,7086.6,1632.8,0,29.6,57.9,2020,35.4,1608.7,370.7,0,2,3.7,"Gaz naturel",8719.4,7086.6,1632.8,799.6,649.9,149.7,370.7,0,370.7,"Électricité",87.5,0,0,301.5,0,0,5.7,0,0,,,,,,,,,,,981.8,649.9,149.7,0,102,199.4,"Gaz naturel","Chaudière gaz à condensation après 2015","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Emission n°1",6778.7,57,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage + ecs","Chaudière gaz condensation depuis 2016",6778.7,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation après 2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Générateur mixte (chauffage + ecs)",1466.8,20,2.9,"Non affecté",,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage + ecs",,0,,1466.8,"Avant 2010",,,,,,,,,"VMC SF Hygro A avant 2001",57,0,,,,,,,,"Solaire Photovoltaïque",0,,,0,
"2672E0009348N","2026-01-05","2025-12-22","2026-01-05","2026-01-05","2036-01-04",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe maison individuelle","C","B","maison",1949,"1948-1974",,,2.6,,,2,,,,194.8,,"Lourde","inférieur à 400m","H2b","Lieu Dit La Clissonniere 72300 Auvers-le-Hamon",,"Lieu Dit La Clissonniere","Auvers-le-Hamon","72300","72016","72","52","72016_h9adst",453417.11,6762724.12,0.94,"adresse non géocodée ban car aucune correspondance trouvée","lieu dit La Clissonnière","lieu dit La Clissonnière 72300 AUVERS-LE-HAMON","AUVERS-LE-HAMON",72300,,,,,,"insuffisant",0,1,0,1,1,431,73.7,77.1,29.9,57.9,0,42,150.5,"bonne","bonne","insuffisante","très bonne",,"moyenne","bonne",0.63,14982.8,1698.3,0,4434295.5,0,3853828.5,0,32551.6,167,26012.8,4743,0,714,1081.9,20151,103.4,16709.5,2496.3,0,375.8,569.4,1232.4,6.3,1007.8,162.3,0,25.9,36.4,"Électricité",13778.5,10336.9,2496.3,2836,2128,514,1041.3,816.6,162.3,"Bois – Bûches",6372.6,6372.6,0,267.6,267.6,0,191.2,191.2,0,,,,,,,,,,,3104,2396,514,0,77,117,"Électricité",,"installation individuelle","Poêle bois","Installation de chauffage avec insert ou poêle bois en appoint","Avec insert ou poêle bois ou biomasse en appoint",16207.1,187.8,,,"radiateur électrique NFC, NF** et NF***","Électricité","chauffage","Radiateur électrique NFC",9834.6,"insert installé à partir de 2005 sans label flamme verte","Bois – Bûches","chauffage","Insert",6372.6,"installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Chauffage sans solaire",502.4,7,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Convecteur électrique NFC",502.4,,,,,,"Électricité",,,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau vertical Electrique",2496.3,1,194.8,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles","Électricité","ecs","Chauffe-eau vertical",300,,2496.3,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2693E0057622A","2026-01-09","2024-01-11","2026-01-09","2026-01-09","2036-01-08",,"2693E0057179Z",,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement généré à partir des données DPE immeuble","E","D","appartement",,"1978-1982","collectif","collectif",2.5,100,17,1,,1,7275,36,,"Moyenne","inférieur à 400m","H1a","30 Avenue Karl Marx 93000 Bobigny","30","Avenue Karl Marx","Bobigny","93000","93008","93","11","93008_4900_00030",659123.32,6867398.05,0.65,"adresse géocodée ban à l'adresse","6 rue du Chemin Vert","6 rue du Chemin Vert 93000 BOBIGNY","BOBIGNY",93000,0,,,"24/IMO/0024","124",,,,,,,18360.6,1810.4,9364.1,1077.5,817,9,242.3,5040.3,"insuffisante","insuffisante",,,"insuffisante","insuffisante","moyenne",2.81,875033.6,130198.5,0,229781.3,0,13010.9,0,10680.5,296,5988,3886.7,0,129.3,676.5,10298.8,286,5988,3886.7,0,68,356,1172.9,32,694.6,450.9,0,4.7,22.8,"Réseau de Chauffage urbain",9874.7,5988,3886.7,880.9,534.2,346.7,1145.5,694.6,450.9,"Électricité",424.1,0,0,137.3,0,0,27.5,0,0,,,,,,,,,,,1018.2,534.2,346.7,0,23.6,113.7,"Réseau de Chauffage urbain","Réseau de chaleur isolé","installation collective","Radiateur monotube avec robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Réseau de chaleur vertueux isolé (système collectif). Emetteur(s): radiateur monotube avec robinet thermostatique",1210071.5,7275,,,"Réseau de chaleur isolé","Réseau de Chauffage urbain","chauffage + ecs","Réseau de chaleur isolé",1210071.5,,,,,,,,,,,,,,,,,,,,,,,,"Réseau de Chauffage urbain","Réseau de chaleur isolé",,,"installation collective","Un seul système d'ECS sans solaire","Combiné au système de chauffage",516660.9,1,7275,"Non affecté",,,,"Réseau de chaleur isolé","Réseau de Chauffage urbain","chauffage + ecs","Réseau de chaleur isolé",0,,516660.9,,,,,,,,,,,,0,,,,,,,"réseau de chaleur ou de froid vertueux",,,,,0,
"2659E0000597L","2026-01-01","2025-12-31","2026-01-01","2026-01-01","2035-12-31",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe maison individuelle","D","D","maison",1927,"avant 1948",,,2.7,,,1,,,,80,,"Moyenne","inférieur à 400m","H1a","15 Rue du Vieux Four 59700 Marcq-en-Bar ul","15","Rue du Vieux Four","Marcq-en-Bar ul","59700","59378","59","32","59378_2310_00015",705411.31,7063829.26,0.67,"adresse géocodée ban à l'adresse","15 Rue du Vieux Four","15 Rue du Vieux Four 59700 MARCQ-EN-BAR UL","MARCQ-EN-BAR UL",59700,0,,,"HD/2025/11/060107",,"insuffisant",0,1,0,0,1,184.9,20.6,45.2,31.5,11,7,12.5,56.9,"moyenne","insuffisante","insuffisante",,,"insuffisante","bonne",0.76,8001.7,1194.8,0,2379,0,908.9,0,14803.9,185,10155.2,3393.9,0,287.4,967.4,12601.9,157,10155.2,1786.2,0,151.2,509.2,2464.4,30,2305.2,116.1,0,10.4,32.6,"Gaz naturel",10155.2,10155.2,0,1145.5,1145.5,0,2305.2,2305.2,0,"Électricité",2446.6,0,1786.2,621.7,0,453.9,159.1,0,116.1,,,,,,,,,,,1767.3,1145.5,453.9,0,38.4,129.4,"Gaz naturel",,"installation individuelle","Radiateur bitube sans robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Chaudière individuelle gaz à condensation installée à partir de 2016. Emetteur(s): radiateur bitube sans robinet thermostatique",10155.2,80,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage","Gaz Naturel - Chaudière gaz à condensation installée à partir de 2016",10155.2,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie C ou 3 étoiles), contenance ballon 200 L",1786.2,1,80,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie C ou 3 étoiles)",200,,1786.2,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2669E0043773L","2026-01-08","2025-11-28","2026-01-08","2026-01-08","2036-01-07",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","C","C","appartement",1992,"1989-2000","individuel","individuel",2.5,,,1,,,,82.2,,"Légère","inférieur à 400m","H1c","207 Rue Ampere 69400 Villefranche-sur-Saône","207","Rue Ampere","Villefranche-sur-Saône","69400","69264","69","84","69264_0060_00207",833502.23,6544669.2,0.97,"adresse géocodée ban à l'adresse","207 rue Ampere","207 rue Ampere 69400 VILLEFRANCHE-SUR-SAÔNE","VILLEFRANCHE-SUR-SAÔNE",69400,1,,,,,"moyen",1,1,0,0,0,130.5,21.6,33.2,0,2.6,1.1,19.8,52.1,"moyenne","moyenne",,,,"moyenne","bonne",0.8,4948.4,1343.2,0,2277671.3,0,806514.3,0,9803.6,119.2,5686.9,2461.2,0,290.6,1365,9019.4,109.7,5686.9,2461.2,0,152.9,718.4,1906.1,23.1,1290.9,558.7,0,10.6,46,"Gaz naturel",8148.1,5686.9,2461.2,955,667,288,1849.6,1290.9,558.7,"Électricité",871.4,0,0,302,0,0,56.5,0,0,,,,,,,,,,,1257,667,288,0,53,249,"Gaz naturel","Chaudière gaz à condensation après 2015","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Chauffage sans solaire",5686.9,82.2,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage + ecs","Chaudière condensation",5686.9,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation après 2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Chaudière condensation Gaz naturel",2461.2,1,82.2,"Non affecté",,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage + ecs","Chaudière condensation",40,,2461.2,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2675E0070523N","2026-01-12","2024-06-10","2026-01-12","2026-01-12","2036-01-11",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","F","F","appartement",,"avant 1948","collectif","individuel",2.6,1,,1,,,7515.8,51,,"Légère","inférieur à 400m","H1a","123 Boulevard Masséna 75013 Paris","123","Boulevard Masséna","Paris","75013","75113","75","11","75113_6155_00123",653209.34,6857874.25,0.98,"adresse non géocodée ban car aucune correspondance trouvée","123- BOULEVARD MASSENA","123- BOULEVARD MASSENA 75013 PARIS","PARIS",75013,0,,,"002ER592283","Etage : 1","insuffisant",0,1,0,0,0,250.6,29.3,120.8,0,0,1.5,28.8,70.2,"insuffisante","insuffisante",,"très bonne",,"très bonne","moyenne",2.54,12001,1152.5,0,1760.8,0,1852.7,0,18452,361,16059.2,1752.4,0,183.1,457.2,18148.6,355,16059.2,1752.4,0,96.4,240.6,4065.3,79,3645.4,397.8,0,6.7,15.4,"Gaz naturel",17811.6,16059.2,1752.4,1721.2,1491.3,229.9,4043.2,3645.4,397.8,"Électricité",337,0,0,82.1,0,0,22.1,0,0,,,,,,,,,,,1803.3,1491.3,229.9,0,33.5,48.7,"Gaz naturel","Chaudière gaz à condensation après 2015","installation collective","Radiateur bitube sans robinet thermostatique sur réseau collectif eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Chaudière collective gaz à condensation installée à partir de 2016 en cascade avec une chaudière gaz à condensation installée à partir de 2016 régulée. Emetteur(s): radiateur bitube sans robinet thermostatique",16059.2,51,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage","Gaz Naturel - Chaudière gaz à condensation installée à partir de 2016",8029.6,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage","Gaz Naturel - Chaudière gaz à condensation installée à partir de 2016",8029.6,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chauffe-eau gaz à production instantanée après 2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau gaz à production instantanée installé à partir de 2016, avec veilleuse",1752.4,1,51,"Non affecté",,,,"Chauffe-eau gaz à production instantanée après 2015","Gaz naturel","ecs","Gaz Naturel - Chauffe-eau gaz à production instantanée installé à partir de 2016",0,,1752.4,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2654E0011644D","2026-01-05","2025-12-15","2026-01-05","2026-01-05","2036-01-04",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","E","D","appartement",,"avant 1948","individuel","individuel",2.6,1,,2,,,,86.7,,"Légère","inférieur à 400m","H1b","17 Rue Jeanson 54400 Longwy","17","Rue Jeanson","Longwy","54400","54323","54","44","54323_0900_00017",900794.39,6938193.52,0.57,"adresse géocodée ban à l'adresse","17 Rue Jeanson","17 Rue Jeanson 54400 Longwy, France","Longwy, France",54400,0,,,"DV25111049-Etage2","Etage 2-3ème","moyen",1,1,0,0,1,248.7,11.3,113.8,11.1,3.8,2.4,31.3,75,"insuffisante","insuffisante","bonne",,,"insuffisante","moyenne",1.08,11600.5,1417.2,0,2499,0,1340.9,0,22022.1,254,18842.2,2528.7,0,299.9,351.2,17959.8,207,15088.3,2528.7,0,157.9,184.9,3404.5,39,2807.7,574,0,10.9,11.8,"Gaz naturel",13446,10917.3,2528.7,1457.8,1183.6,274.2,3052.2,2478.2,574,"Électricité",4513.7,4171,0,1013.3,936.4,0,352.2,329.5,0,,,,,,,,,,,2471.1,2120,274.2,0,35.4,41.5,"Gaz naturel",,"installation individuelle","Radiateur bitube sans robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Chaudière individuelle gaz basse température installée à partir de 2016. Emetteur(s): radiateur bitube sans robinet thermostatique",10917.3,53.3,,,"Chaudière gaz basse température après 2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz basse température installée à partir de 2016",10917.3,,,,,,"installation individuelle","Autres émetteurs à effet joule","Installation de chauffage simple","Autres émetteurs à effet joule avec programmateur pièce par pièce (système individuel)",4171,33.4,,,"Autres émetteurs à effet joule","Électricité","chauffage","Electrique - Autres émetteurs à effet joule",4171,,,,,,"Gaz naturel",,,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",2528.7,1,86.7,"Non affecté",,,,"Chaudière gaz basse température après 2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz basse température installée à partir de 2016",0,,2528.7,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2606E0039891S","2026-01-07","2025-10-28","2026-01-07","2026-01-07","2036-01-06",,"2606E0039857K",,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement généré à partir des données DPE immeuble","B","B","appartement",,"2013-2021","individuel","individuel",2.5,16,4,1,,1,1092.6,67.3,,"Légère","inférieur à 400m","H3",,,,,,,,,,,,,"adresse non géocodée ban car aucune correspondance trouvée","400 AVENUE SAINT MARTIN","400 AVENUE SAINT MARTIN 06250 MOUGINS","MOUGINS",6250,0,,,"002EW663311","31",,,,,,,1284.4,381.4,127.6,44.7,73.7,0,203.2,453.7,"bonne","très bonne",,,"très bonne","bonne","très bonne",0.64,23612.2,17137,0,25731.1,0,17546.6,0,3521.7,52,1358.6,1434,0,242.7,486.2,3176.3,47,1358.6,1434,0,127.8,255.9,659.1,9,308.4,325.5,0,8.8,16.4,"Gaz naturel",2792.7,1358.6,1434,366.4,178.3,188.1,633.9,308.4,325.5,"Électricité",383.7,0,0,117.6,0,0,25.2,0,0,,,,,,,,,,,484,178.3,188.1,0,44.4,73.2,"Gaz naturel","Chaudière gaz à condensation après 2015","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Chaudière individuelle gaz à condensation installée à partir de 2016 avec programmateur avec réduit. Emetteur(s): radiateur bitube avec robinet thermostatique",1927,1092.6,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée à partir de 2016",1927,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation après 2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",1441.5,1,1092.6,"Non affecté",,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée à partir de 2016",0,,1441.5,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2645E0065741L","2026-01-10","2025-09-17","2026-01-10","2026-01-10","2036-01-09",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","E","E","appartement",1962,"1948-1974","collectif","individuel",2.8,1,,1,,,912,64,,"Très lourde","inférieur à 400m","H1b","27 Rue de Patay 45000 Orléans","27","Rue de Patay","Orléans","45000","45234","45","24","45234_5070_00027",617921.96,6757078.11,0.75,"adresse géocodée ban à l'adresse","27 RUE DE PATAY","27 RUE DE PATAY 45000 ORLÉANS","ORLÉANS",45000,0,,,"45016754","Etage 2; Porte Droite","bon",1,1,0,1,0,233.3,37.6,113.7,0,0,1,21,60,"moyenne","insuffisante",,"très bonne",,"très bonne","très bonne",0.81,10490.1,1259,0,1968.9,0,1751.9,0,18699.2,292,16155.5,1888.8,0,221.4,433.6,18389,287,16155.5,1888.8,0,116.5,228.2,4118.7,64,3667.3,428.7,0,8,14.6,"Gaz naturel",18044.2,16155.5,1888.8,1766.3,1518.5,247.8,4096,3667.3,428.7,"Électricité",344.7,0,0,94.8,0,0,22.6,0,0,,,,,,,,,,,1861.1,1518.5,247.8,0,40.5,54.3,"Gaz naturel","Chaudière gaz standard 1991-2000","installation collective","Radiateur monotube sans robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chaudière collective gaz standard installée entre 1991 et 2000 avec équipement d'intermittence central collectif. Emetteur(s): radiateur monotube sans robinet thermostatique",16155.5,64,,,"Chaudière gaz standard 1991-2000","Gaz naturel","chauffage","Gaz Naturel - Chaudière gaz standard installée entre 1991 et 2000",16155.5,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chauffe-eau gaz à production instantanée après 2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau gaz à production instantanée installé à partir de 2016",1888.8,1,64,"Non affecté",,,,"Chauffe-eau gaz à production instantanée après 2015","Gaz naturel","ecs","Gaz Naturel - Chauffe-eau gaz à production instantanée installé à partir de 2016",0,,1888.8,,,,,,,,,,,,0,,,,,,,,,,,,0,
